2011,Western Conf First Round,,Los Angeles Lakers (2),4,,New Orleans Hornets (7),2,6
2011,Western Conf First Round,,Dallas Mavericks (3),4,,Portland Trail Blazers (6),2,6
2011,Western Conf First Round,,Oklahoma City Thunder (4),4,,Denver Nuggets (5),1,5
2011,Eastern Conf Semifinals,,Chicago Bulls (1),4,,Atlanta Hawks (5),2,6
2011,Eastern Conf Semifinals,,Miami Heat (2),4,,Boston Celtics (3),1,5
2011,Western Conf Semifinals,,Dallas Mavericks (3),4,,Los Angeles Lakers (2),0,4
2011,Western Conf Semifinals,,Oklahoma City Thunder (4),4,,Memphis Grizzlies (8),3,7
2011,Eastern Conf Finals,,Miami Heat (2),4,,Chicago Bulls (1),1,5
2011,Western Conf Finals,,Dallas Mavericks (3),4,,Oklahoma City Thunder (4),1,5
2011,Finals,,Dallas Mavericks (3),4,,Miami Heat (2),2,6
,,,,,,,,0
2010,Eastern Conf First Round,,Cleveland Cavaliers (1),4,,Chicago Bulls (8),1,5
2010,Eastern Conf First Round,,Orlando Magic (2),4,,Charlotte Bobcats (7),0,4
2010,Eastern Conf First Round,,Atlanta Hawks (3),4,,Milwaukee Bucks (6),3,7
2010,Eastern Conf First Round,,Boston Celtics (4),4,,Miami Heat (5),1,5
2010,Western Conf First Round,,Los Angeles Lakers (1),4,,Oklahoma City Thunder (8),2,6
2010,Western Conf First Round,,San Antonio Spurs (7),4,,Dallas Mavericks (2),2,6
2010,Western Conf First Round,,Phoenix Suns (3),4,,Portland Trail Blazers (6),2,6
2010,Western Conf First Round,,Utah Jazz (5),4,,Denver Nuggets (4),2,6
2010,Eastern Conf Semifinals,,Boston Celtics (4),4,,Cleveland Cavaliers (1),2,6
2010,Eastern Conf Semifinals,,Orlando Magic (2),4,,Atlanta Hawks (3),0,4
2010,Western Conf Semifinals,,Los Angeles Lakers (1),4,,Utah Jazz (5),0,4
2010,Western Conf Semifinals,,Phoenix Suns (3),4,,San Antonio Spurs (7),0,4
2010,Western Conf Finals,,Los Angeles Lakers (1),4,,Phoenix Suns (3),2,6
2010,Eastern Conf Finals,,Boston Celtics (4),4,,Orlando Magic (2),2,6
2010,Finals,,Los Angeles Lakers (1),4,,Boston Celtics (4),3,7
,,,,,,,,0
2009,Eastern Conf First Round,,Cleveland Cavaliers (1),4,,Detroit Pistons (8),0,4
2009,Eastern Conf First Round,,Boston Celtics (2),4,,Chicago Bulls (7),3,7
2009,Eastern Conf First Round,,Orlando Magic (3),4,,Philadelphia 76ers (6),2,6
2009,Eastern Conf First Round,,Atlanta Hawks (4),4,,Miami Heat (5),3,7
2009,Western Conf First Round,,Los Angeles Lakers (1),4,,Utah Jazz (8),1,5
2009,Western Conf First Round,,Denver Nuggets (2),4,,New Orleans Hornets (7),1,5
2009,Western Conf First Round,,Dallas Mavericks (6),4,,San Antonio Spurs (3),1,5
2009,Western Conf First Round,,Houston Rockets (5),4,,Portland Trail Blazers (4),2,6
2009,Western Conf Semifinals,,Los Angeles Lakers (1),4,,Houston Rockets (5),3,7
2009,Western Conf Semifinals,,Denver Nuggets (2),4,,Dallas Mavericks (6),1,5
2009,Eastern Conf Semifinals,,Cleveland Cavaliers (1),4,,Atlanta Hawks (4),0,4
2009,Eastern Conf Semifinals,,Orlando Magic (3),4,,Boston Celtics (2),3,7
2009,Eastern Conf Finals,,Orlando Magic (3),4,,Cleveland Cavaliers (1),2,6
2009,Western Conf Finals,,Los Angeles Lakers (1),4,,Denver Nuggets (2),2,6
2009,Finals,,Los Angeles Lakers (1),4,,Orlando Magic (3),1,5
Yr,Series,,Team,W,,Team,W,0
2008,Eastern Conf First Round,,Boston Celtics (1),4,,Atlanta Hawks (8),3,7
2008,Eastern Conf First Round,,Detroit Pistons (2),4,,Philadelphia 76ers (7),2,6
2008,Eastern Conf First Round,,Orlando Magic (3),4,,Toronto Raptors (6),1,5
2008,Eastern Conf First Round,,Cleveland Cavaliers (4),4,,Washington Wizards (5),2,6
2008,Western Conf First Round,,Los Angeles Lakers (1),4,,Denver Nuggets (8),0,4
2008,Western Conf First Round,,New Orleans Hornets (2),4,,Dallas Mavericks (7),1,5
2008,Western Conf First Round,,San Antonio Spurs (3),4,,Phoenix Suns (6),1,5
2008,Western Conf First Round,,Utah Jazz (4),4,,Houston Rockets (5),2,6
